viscosity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.0003008,372.83,97510000.0,Liquid,84795,55148.704809809424,-107.36634971422102,-48.96199609556903,-5.888774578006844 m^-2 kg^-1 s^2 mol K,-2.4852603009971994 m^-2 kg^-1 s^2 mol K,-38311.04177991717,-39642.79431822829,-21388.293313917296,-20056.540775606176,1.81327921199362e-05,-0.9898297863551072,-47.62295930741961,-46.633129521064504,-37289.317225549086,-40304.03545874436,53493.58754517952,1.869382940815891e-05,32.9237053509258,0.03037325201830238,-0.03035455818889422,2.156608388759196e-06,3.7105426149763316e-05,4.7293109169908305e-05,1.5659733844456726e-05,1.274560463987825,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0002271,398.23,10770000.0,Liquid,84795,52370.57121844762,-102.45366594633771,-45.042333760341855,-5.417347557976801 m^-2 kg^-1 s^2 mol K,-2.2863022933203916 m^-2 kg^-1 s^2 mol K,-36683.05962541484,-39788.47822604719,-21851.269652666255,-18745.8510520339,1.9094693388559955e-05,-1.3695470610856857,-44.870210170419604,-43.50066310933392,-35914.279053243634,-39084.02266883473,52145.33971696061,1.9177169147384873e-05,72.94208251359127,0.013709507125926524,-0.01369032995677914,9.526556823402643e-07,3.9356662233852615e-05,4.887754993091486e-05,1.6609830947656287e-05,1.2419129864339171,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0002281,398.26,10590000.0,Liquid,84795,52365.18596104293,-102.44609502075005,-45.036285335929996,-5.416620099728489 m^-2 kg^-1 s^2 mol K,-2.285995281550589 m^-2 kg^-1 s^2 mol K,-36680.331336019015,-39789.415619691514,-21853.264621804028,-18744.180338131533,1.9096657094733698e-05,-1.370022339936985,-44.867045482472484,-43.4970231425355,-35912.606458899274,-39082.52053540721,52143.709849525,1.9177768572389165e-05,73.00584451589586,0.013697533486956183,-0.013678355718383795,7.158378139138222e-07,3.935928996881991e-05,4.8879390951032816e-05,1.661093993991083e-05,1.2418768476198285,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0002261,398.25,10590000.0,Liquid,84795,52365.71928714042,-102.44745210098715,-45.03733524123509,-5.416746374312104 m^-2 kg^-1 s^2 mol K,-2.2860485736583995 m^-2 kg^-1 s^2 mol K,-36680.781130714626,-39789.784329437694,-21853.665569615823,-18744.662370892747,1.9096462602120172e-05,-1.3698639073044923,-44.86810035763324,-43.49823645032875,-35913.164003685255,-39083.02126344011,52144.25314954116,1.91775687558927e-05,72.9845854888899,0.01370152331895103,-0.013682345750195137,5.779438652098179e-07,3.93584140652039e-05,4.887877728536483e-05,1.661057027921903e-05,1.2418888932970935,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.000226,398.15,10590000.0,Liquid,84795,52371.05197601723,-102.46102389617602,-45.047835455938774,-5.41800925986297 m^-2 kg^-1 s^2 mol K,-2.2865815537007994 m^-2 kg^-1 s^2 mol K,-36685.27886566523,-39793.47121037813,-21857.6755235961,-18749.48317888321,1.9094518102442154e-05,-1.3682799302715496,-44.8786502547429,-43.51037032447135,-35918.73871807161,-39088.027614949475,52149.68555198676,1.9175571039697338e-05,72.77227153148432,0.013741497674253006,-0.013722322103213308,-3.266031853854656e-07,3.934965458683699e-05,4.8872640204885445e-05,1.6606873485674914e-05,1.242009382751584,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0002268999999999,398.11,10590000.0,Liquid,84795,52373.18476049867,-102.4664531200247,-45.05203613351133,-5.418514485247397 m^-2 kg^-1 s^2 mol K,-2.2867947757513876 m^-2 kg^-1 s^2 mol K,-36687.0778517985,-39794.94585260937,-21859.279747497178,-18751.41174668631,1.9093740519561227e-05,-1.367646517386656,-44.882870797049335,-43.51522427966268,-35920.968230524355,-39090.02968284284,52151.858208849466,1.9174772181565593e-05,72.68748649233865,0.013757526202331968,-0.013738351430150402,1.120788510888815e-06,3.934615057034792e-05,4.8870185156900545e-05,1.6605394673239668e-05,1.2420575951775605,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0001368,473.96,10790000.0,Liquid,84795,47932.29679565391,-92.52825326606302,-37.55232821985923,-4.516506952339888 m^-2 kg^-1 s^2 mol K,-1.9061173558501818 m^-2 kg^-1 s^2 mol K,-33118.22385152754,-36833.83737459465,-19035.535891510175,-15319.922368443062,2.0862759910363226e-05,-2.710621200752885,-37.33834876946507,-34.62772756871219,-31248.636360132485,-34724.05820097207,47621.64871443249,2.099885297958897e-05,456.7812585589093,0.002189231675473905,-0.002168232822494316,-3.818422555923462e-08,4.5765606033340956e-05,5.332284177573416e-05,1.9314620099490587e-05,1.1651291525974252,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0001384,473.99,10740000.0,Liquid,84795,47928.68155693149,-92.52296820141936,-37.54834838743372,-4.516028288521397 m^-2 kg^-1 s^2 mol K,-1.905915343670931 m^-2 kg^-1 s^2 mol K,-33116.05720586575,-36832.94639960699,-19035.404747447275,-15318.515553706038,2.0864333578885586e-05,-2.7111995600860586,-37.33549462025952,-34.62429506017346,-31246.582941668115,-34722.06639922969,47619.65160665105,2.0999733644845266e-05,457.05922266219477,0.002187900277288758,-0.0021669005436439127,-5.820766091346741e-08,4.5768057754984314e-05,5.332452932314371e-05,1.9315654808221348e-05,1.1651036102211803,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0001471,474.01,40380000.0,Liquid,84795,48838.325103868374,-93.31080543149942,-38.18031539559507,-4.59203644890227 m^-2 kg^-1 s^2 mol K,-1.9379933356273404 m^-2 kg^-1 s^2 mol K,-33479.94379321674,-36594.272537841505,-18496.42123717549,-15382.09249255072,2.0475722659882788e-05,-2.7115851533784445,-37.333591889493185,-34.62200673611474,-31245.21388972824,-34720.73839391802,47618.32008994956,2.1000320845234155e-05,457.24460710193546,0.0021870132188941613,-0.002166012898048927,7.587950676679611e-07,4.576969219851221e-05,5.332565432508106e-05,1.9316344598187034e-05,1.1650865837986664,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
0.0001446,474.11,40380000.0,Liquid,84795,48832.36110301591,-93.2983947505012,-38.171180481525575,-4.590937771274018 m^-2 kg^-1 s^2 mol K,-1.9375296568335747 m^-2 kg^-1 s^2 mol K,-33475.23291483891,-36590.29212568828,-18492.953747592186,-15377.894536742826,2.0478223403746897e-05,-2.713513364769035,-37.32407865960571,-34.610565294836675,-31238.367353987516,-34714.09671694456,47611.6611676921,2.1003257930403217e-05,458.17243030302257,0.0021825844024238377,-0.0021615811444934347,2.0652078092098236e-07,4.577786396536196e-05,5.333127897879581e-05,1.9319793357767088e-05,1.1650014736194152,0.018011,2.36948,2.1507200000000003e-10,230.71557,8.31446261815324,1
