viscosity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.000265,398.15,21600000,Liquid,109702,5663.846256627459,-13.502039090218274,-49.46824258437489,-5.949662035447637 m^-2 kg^-1 s^2 mol K,-1.5584823018251353 m^-2 kg^-1 s^2 mol K,-33802.44247899898,-33299.182930482624,-13603.40214551376,-14106.661694030116,0.00017655846481176392,-0.3114612399787872,-45.082252402831955,-44.770791162853165,-31692.779929728815,-34836.93876298147,5336.4899835388005,0.00018738908966092866,31.297529650532894,0.031951403550566596,-0.03176401446090567,-3.337627276778221e-07,3.0514167036449935e-05,3.866385180776759e-05,7.993023636957757e-06,1.2670787231905314,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.00032,398.15,42000000,Liquid,109702,5883.3351494003855,-16.889260229227048,-52.539342938091025,-6.319030507561624 m^-2 kg^-1 s^2 mol K,-1.6552364070519763 m^-2 kg^-1 s^2 mol K,-34945.39984704781,-31116.995143772136,-10198.455752971195,-14026.86045624687,0.00016997161892127078,-0.3114612399787872,-45.082252402831955,-44.770791162853165,-31692.779929728815,-34836.93876298147,5336.4899835388005,0.00018738908966092866,31.297529650532894,0.031951403550566596,-0.03176401446090567,-3.337627276778221e-07,3.0514167036449935e-05,3.866385180776759e-05,7.993023636957757e-06,1.2670787231905314,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000426,398.15,79400000,Liquid,109702,6182.615952325945,-21.667024115006644,-56.90456254672414,-6.844045750170616 m^-2 kg^-1 s^2 mol K,-1.792761355346452 m^-2 kg^-1 s^2 mol K,-36359.04782836201,-26826.9908064994,-4170.439228521192,-13702.4962503838,0.0001617438326609617,-0.3114612399787872,-45.082252402831955,-44.770791162853165,-31692.779929728815,-34836.93876298147,5336.4899835388005,0.00018738908966092866,31.297529650532894,0.031951403550566596,-0.03176401446090567,-3.337627276778221e-07,3.0514167036449935e-05,3.866385180776759e-05,7.993023636957757e-06,1.2670787231905314,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.00043,398.15,80900000,Liquid,109702,6192.848636409277,-21.83383507044365,-57.05762383028849,-6.862454791210763 m^-2 kg^-1 s^2 mol K,-1.7975835056608243 m^-2 kg^-1 s^2 mol K,-36404.04353241486,-26650.99174043702,-3933.4988124076613,-13686.5506043855,0.00016147657705062492,-0.3114612399787872,-45.082252402831955,-44.770791162853165,-31692.779929728815,-34836.93876298147,5336.4899835388005,0.00018738908966092866,31.297529650532894,0.031951403550566596,-0.03176401446090567,-3.337627276778221e-07,3.0514167036449935e-05,3.866385180776759e-05,7.993023636957757e-06,1.2670787231905314,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.00055,398.15,120900000,Liquid,109702,6433.254792919606,-25.824194964882395,-60.731323938526856,-7.3042993549493085 m^-2 kg^-1 s^2 mol K,-1.913322337319077 m^-2 kg^-1 s^2 mol K,-37390.200462037974,-21907.628208159138,2272.5484179653263,-13210.023835913504,0.0001554423122026183,-0.3114612399787872,-45.082252402831955,-44.770791162853165,-31692.779929728815,-34836.93876298147,5336.4899835388005,0.00018738908966092866,31.297529650532894,0.031951403550566596,-0.03176401446090567,-3.337627276778221e-07,3.0514167036449935e-05,3.866385180776759e-05,7.993023636957757e-06,1.2670787231905314,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000674,398.15,159500000,Liquid,109702,6622.749116978184,-29.07373690876245,-63.7394973701641,-7.666099457949279 m^-2 kg^-1 s^2 mol K,-2.0080939485407794 m^-2 kg^-1 s^2 mol K,-38063.75394341326,-17290.5029724185,8087.377905512336,-12685.873065482425,0.00015099469756998406,-0.3114612399787872,-45.082252402831955,-44.770791162853165,-31692.779929728815,-34836.93876298147,5336.4899835388005,0.00018738908966092866,31.297529650532894,0.031951403550566596,-0.03176401446090567,-3.337627276778221e-07,3.0514167036449935e-05,3.866385180776759e-05,7.993023636957757e-06,1.2670787231905314,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000676,398.15,160200000,Liquid,109702,6625.902805374284,-29.128661474409444,-63.790463612363915,-7.672229287926329 m^-2 kg^-1 s^2 mol K,-2.0096996248759242 m^-2 kg^-1 s^2 mol K,-38074.13407893931,-17206.700069444378,8191.473017818315,-12675.960991676615,0.0001509228295937118,-0.3114612399787872,-45.082252402831955,-44.770791162853165,-31692.779929728815,-34836.93876298147,5336.4899835388005,0.00018738908966092866,31.297529650532894,0.031951403550566596,-0.03176401446090567,-3.337627276778221e-07,3.0514167036449935e-05,3.866385180776759e-05,7.993023636957757e-06,1.2670787231905314,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000786,398.15,192300000,Liquid,109702,6761.897188018254,-31.52526235131201,-66.0181406772165,-7.940157254790815 m^-2 kg^-1 s^2 mol K,-2.0798819296916427 m^-2 kg^-1 s^2 mol K,-38494.65157819925,-13366.290621508242,12918.832089125503,-12209.528867565501,0.0001478874895897486,-0.3114612399787872,-45.082252402831955,-44.770791162853165,-31692.779929728815,-34836.93876298147,5336.4899835388005,0.00018738908966092866,31.297529650532894,0.031951403550566596,-0.03176401446090567,-3.337627276778221e-07,3.0514167036449935e-05,3.866385180776759e-05,7.993023636957757e-06,1.2670787231905314,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000226,423.15,21400000,Liquid,109702,5509.146556992659,8.58873484621368,-45.93501221532399,-5.524712098053405 m^-2 kg^-1 s^2 mol K,-1.4471689276124802 m^-2 kg^-1 s^2 mol K,-32364.169166474083,-31997.98481172734,-12560.584392813,-12926.768747559743,0.00018151631829992223,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000226,423.15,21400000,Liquid,109702,5509.146556992659,8.58873484621368,-45.93501221532399,-5.524712098053405 m^-2 kg^-1 s^2 mol K,-1.4471689276124802 m^-2 kg^-1 s^2 mol K,-32364.169166474083,-31997.98481172734,-12560.584392813,-12926.768747559743,0.00018151631829992223,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000276,423.15,41100000,Liquid,109702,5745.845586206448,5.105748057326221,-49.06823146549764,-5.9015517561369935 m^-2 kg^-1 s^2 mol K,-1.545880070237058 m^-2 kg^-1 s^2 mol K,-33608.89799924498,-29974.16868261051,-9210.946537985183,-12845.67585461965,0.00017403878767654546,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000372,423.15,80400000,Liquid,109702,6084.261348632518,-0.05314225053781356,-53.751299684097724,-6.464795399613769 m^-2 kg^-1 s^2 mol K,-1.6934187446599354 m^-2 kg^-1 s^2 mol K,-35219.08959485968,-25522.931961798167,-2778.069500472216,-12474.227133533728,0.00016435848868075946,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000372,423.15,80700000,Liquid,109702,6086.426827768021,-0.0868664999808487,-53.78206521908656,-6.4684956429610265 m^-2 kg^-1 s^2 mol K,-1.6943880037094055 m^-2 kg^-1 s^2 mol K,-35228.64970756038,-25487.90360716164,-2730.022709705161,-12470.768810103898,0.0001643000118620853,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0004759999999999,423.15,121500000,Liquid,109702,6344.355562704216,-4.173346739179948,-57.52345910747338,-6.91848189705977 m^-2 kg^-1 s^2 mol K,-1.812259507821608 m^-2 kg^-1 s^2 mol K,-36290.18036684653,-20657.56397200392,3683.4877493234367,-11949.128645519168,0.0001576204218248071,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0005809999999999,423.15,159700000,Liquid,109702,6539.236148674932,-7.358943027649678,-60.457502726571235,-7.271366232926753 m^-2 kg^-1 s^2 mol K,-1.9046956812989189 m^-2 kg^-1 s^2 mol K,-36981.29779653416,-16077.750018246406,9504.842260502208,-11398.705517785551,0.00015292305970669576,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000587,423.15,161300000,Liquid,109702,6546.690488341202,-7.48260122873075,-60.57168833363259,-7.285099604800006 m^-2 kg^-1 s^2 mol K,-1.9082930649622816 m^-2 kg^-1 s^2 mol K,-37005.676959596945,-15885.538597734578,9745.371320642047,-11374.767041220315,0.00015274893502004852,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000676,423.15,192500000,Liquid,109702,6683.039625439799,-9.769469741897403,-62.68716862717888,-7.539533401751295 m^-2 kg^-1 s^2 mol K,-1.9749406437948698 m^-2 kg^-1 s^2 mol K,-37423.37095603724,-12137.377453101026,14388.697951489721,-10897.295551446488,0.00014963251096003965,-0.5302511334564801,-41.1395710157956,-40.60931988233912,-29727.760093794335,-32952.31348553505,5128.8835162469195,0.00019497420770666165,58.0179372256003,0.01723604884661001,-0.01704107463890335,1.7025740817189217e-08,3.221551376066772e-05,3.985923232910563e-05,8.438682355581443e-06,1.237268249863214,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000192,448.15,21000000,Liquid,109702,5347.19811608821,30.16993655240309,-42.639949118164665,-5.128407099343674 m^-2 kg^-1 s^2 mol K,-1.3433589426193613 m^-2 kg^-1 s^2 mol K,-30937.604632013634,-30736.440622212165,-11627.347424906668,-11828.511434708143,0.0001870138301012791,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000192,448.15,21000000,Liquid,109702,5347.19811608821,30.16993655240309,-42.639949118164665,-5.128407099343674 m^-2 kg^-1 s^2 mol K,-1.3433589426193613 m^-2 kg^-1 s^2 mol K,-30937.604632013634,-30736.440622212165,-11627.347424906668,-11828.511434708143,0.0001870138301012791,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0002389999999999,448.15,41200000,Liquid,109702,5618.037100022628,26.35488654340037,-46.04418464433078,-5.537842523195786 m^-2 kg^-1 s^2 mol K,-1.450608372589005 m^-2 kg^-1 s^2 mol K,-32373.50254271606,-28766.106728274048,-8131.405379917207,-11738.801194359223,0.0001779981125428973,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000324,448.15,80500000,Liquid,109702,5981.766174475086,21.03580136163282,-50.84167416267033,-6.114847885859277 m^-2 kg^-1 s^2 mol K,-1.6017518561031214 m^-2 kg^-1 s^2 mol K,-34117.17435259271,-24385.736963162417,-1601.0406871617106,-11332.478076592006,0.00016717470573609513,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000326,448.15,81400000,Liquid,109702,5988.637297993745,20.9330810892503,-50.93484927543537,-6.1260542761028995 m^-2 kg^-1 s^2 mol K,-1.6046873103790076 m^-2 kg^-1 s^2 mol K,-34147.68159147148,-24281.40026733508,-1454.9475645487244,-11321.22888868513,0.00016698289614817887,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000414,448.15,121500000,Liquid,109702,6254.838386836141,16.885855661473567,-54.620466950137896,-6.569332193626469 m^-2 kg^-1 s^2 mol K,-1.7208016014319123 m^-2 kg^-1 s^2 mol K,-35248.775945518704,-19549.940044963416,4928.222218740874,-10770.613681814413,0.0001598762331101293,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000504,448.15,159400000,Liquid,109702,6456.275905254278,13.730417637724816,-57.512358457746956,-6.91714679577467 m^-2 kg^-1 s^2 mol K,-1.8119097851463406 m^-2 kg^-1 s^2 mol K,-35966.222753450886,-15003.193641038888,10770.96980180041,-10192.059310611592,0.0001548880522881891,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000504,448.15,160300000,Liquid,109702,6460.635823394992,13.661177430605358,-57.575985809636414,-6.924799407231546 m^-2 kg^-1 s^2 mol K,-1.813914345984793 m^-2 kg^-1 s^2 mol K,-35980.54444089555,-14894.871470423064,10907.806570165492,-10177.866400306995,0.00015478352709168974,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000585,448.15,193000000,Liquid,109702,6608.599703678002,11.286253386126669,-59.762636757974136,-7.187793066444535 m^-2 kg^-1 s^2 mol K,-1.8828041351751192 m^-2 kg^-1 s^2 mol K,-36434.33606028743,-10956.091109871471,15826.534553214635,-9651.710397201323,0.00015131798638726024,-0.8481386090450779,-37.359898505767326,-36.511759896722246,-27599.48874702878,-30842.115435726624,4902.526551805499,0.00020397645773722952,100.64523357063268,0.009935890300241605,-0.009731913842504375,8.771894499659538e-08,3.3880173431892275e-05,4.101979238268066e-05,8.87473109594831e-06,1.2107314758922596,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000163,473.15,19300000,Liquid,109702,5154.87385687147,51.61311335476018,-39.28143029124175,-4.72447013057432 m^-2 kg^-1 s^2 mol K,-1.2375498036919321 m^-2 kg^-1 s^2 mol K,-29390.87543347796,-29580.833880306724,-10994.825138005692,-10804.866691176929,0.00019399116792489414,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000164,473.15,20000000,Liquid,109702,5168.08036789129,51.43815851497827,-39.43511116240853,-4.742953690874567 m^-2 kg^-1 s^2 mol K,-1.2423914739298427 m^-2 kg^-1 s^2 mol K,-29463.91498168427,-29527.99411041053,-10869.271263916933,-10805.192135190673,0.00019349544295264623,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.00021,473.15,41100000,Liquid,109702,5487.473351857949,47.12345684008827,-43.25122274323408,-5.201926417806276 m^-2 kg^-1 s^2 mol K,-1.3626169367681988 m^-2 kg^-1 s^2 mol K,-31171.619910165,-27615.82209587111,-7151.506054909905,-10707.303869203795,0.00018223323119399205,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000289,473.15,81100000,Liquid,109702,5884.889199210685,41.52786406664256,-48.26546836826505,-5.805001547891436 m^-2 kg^-1 s^2 mol K,-1.5205892570964574 m^-2 kg^-1 s^2 mol K,-33090.813723,-23243.74360506709,-406.93724662248235,-10254.007364555393,0.00016992673373257832,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000289,473.15,81500000,Liquid,109702,5888.117801077071,41.481349325380975,-48.30742283190185,-5.81004751003759 m^-2 kg^-1 s^2 mol K,-1.5219110200224197 m^-2 kg^-1 s^2 mol K,-33105.24705364819,-23197.80001016976,-341.14289725539965,-10248.589940733827,0.00016983355866573817,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000367,473.15,121100000,Liquid,109702,6164.951682626647,37.42688028055349,-51.979892946064915,-6.25174413949201 m^-2 kg^-1 s^2 mol K,-1.637611101082358 m^-2 kg^-1 s^2 mol K,-34260.27263529168,-18550.95987486392,6043.326472566697,-9665.98628786106,0.00016220727290014035,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000448,473.15,160700000,Liquid,109702,6383.584035850715,34.12797170619264,-54.98904747426039,-6.613662241285563 m^-2 kg^-1 s^2 mol K,-1.732413621459965 m^-2 kg^-1 s^2 mol K,-35043.367946295984,-13803.409903523003,12214.657908923302,-9025.300133849676,0.0001566518110177481,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000449,473.15,161300000,Liquid,109702,6386.581914332212,34.08210894087407,-55.031006492497944,-6.618708751224274 m^-2 kg^-1 s^2 mol K,-1.733735527877272 m^-2 kg^-1 s^2 mol K,-35053.22915023168,-13731.140857516544,12306.779864408856,-9015.308428306282,0.00015657827824237043,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.000516,473.15,193400000,Liquid,109702,6536.3452994345125,31.768210009284388,-57.15218471984285,-6.873827852092401 m^-2 kg^-1 s^2 mol K,-1.8005626184231982 m^-2 kg^-1 s^2 mol K,-35513.504028560455,-9859.091902788208,17182.464297405433,-8471.947828366812,0.0001529906934516624,-1.2976511593402682,-33.65841025536857,-32.3607590960283,-25228.00255292927,-28407.84531787424,4650.259287786254,0.0002150417725365262,166.60925451785934,0.006002067549571846,-0.00578702577703532,1.5692785382270813e-07,3.5509112643522495e-05,4.214840842037612e-05,9.3014230520543e-06,1.1869744210030198,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0004913,303.2,3100000,Liquid,162674,6064.501041174524,-101.37992517146844,-63.77341534408179,-7.670178852550638 m^-2 kg^-1 s^2 mol K,-2.009162524243147 m^-2 kg^-1 s^2 mol K,-38813.13167505122,-40822.90525637018,-21486.805724044578,-19477.032142725617,0.00016489402725971468,-0.014549135459529633,-63.231770879292355,-63.21722174383282,-38626.78674872947,-41141.45357282882,6032.906590799099,0.0001657575805209912,0.9884819118883194,1.011652300333627,-1.0114865427531061,9.80526237981394e-09,2.366397390385997e-05,3.374009926754237e-05,6.198652007507327e-06,1.4258002229303857,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0004426,313.3,3100000,Liquid,162674,5995.523200106339,-90.92926427790994,-61.49582410528798,-7.396247590436226 m^-2 kg^-1 s^2 mol K,-1.9374076881905453 m^-2 kg^-1 s^2 mol K,-38087.724203996535,-40175.59288553343,-20908.951193346704,-18821.082511809807,0.00016679111507437143,-0.022663302059065797,-60.94279436016795,-60.920131058108886,-37884.91797436469,-40479.77765940872,5962.211489687317,0.00016772300038830795,1.616837180769028,0.6184914671026818,-0.6183237441022935,-3.6910114431520924e-07,2.442650080155716e-05,3.429745973896122e-05,6.398391869645107e-06,1.4041085957254593,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0003961,323.2,3100000,Liquid,162674,5927.794180639991,-80.8748778463109,-59.3707823645917,-7.14066381571859 m^-2 kg^-1 s^2 mol K,-1.8704588788030674 m^-2 kg^-1 s^2 mol K,-37387.35778262771,-39551.63197339944,-20362.995113163404,-18198.72092239167,0.00016869681529530357,-0.03378516363960559,-58.80475867672004,-58.770973513080435,-37164.80223896064,-39836.6365892865,5892.646596533644,0.00016970303302903846,2.5233410704438874,0.3962999737582393,-0.39613027072521023,-3.7531208363361657e-08,2.5165465394278562e-05,3.483512983735956e-05,6.591959711409933e-06,1.3842434181757441,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0003634,333.2,3100000,Liquid,162674,5859.075371734658,-70.893460863511,-57.32184655590422,-6.894233480676375 m^-2 kg^-1 s^2 mol K,-1.8059077642174075 m^-2 kg^-1 s^2 mol K,-36689.28799049745,-38930.573212167976,-19830.933939740687,-17589.648718070162,0.00017067539441875052,-0.04900254040006775,-56.74079399141625,-56.69179145101618,-36442.2785173993,-39189.75009565724,5821.905269585032,0.0001717650758119046,3.826111886206013,0.2613619334043061,-0.2611901683284942,-3.0771843739785254e-08,2.5903507902863778e-05,3.536993436361935e-05,6.785286018143278e-06,1.3654495945589287,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0003311,343.2,3100000,Liquid,162674,5789.863431086,-61.07301469312974,-55.361452129793854,-6.658452226235448 m^-2 kg^-1 s^2 mol K,-1.7441461196132249 m^-2 kg^-1 s^2 mol K,-35999.26102598166,-38317.366095405225,-19317.315724459982,-16999.210655036408,0.00017271564552472196,-0.06909885476391486,-54.7633902254753,-54.69429137071138,-35722.278490691184,-38542.71920238159,5750.485544606357,0.00017389835905907907,5.630447972419177,0.17760576154837288,-0.1774318631893138,1.836779119912535e-07,2.6633391545701552e-05,3.5896772041337974e-05,6.976475153421404e-06,1.3478107727940292,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
0.0003013,353.1,3100000,Liquid,162674,5720.674800904489,-51.496286864496874,-53.49930067439863,-6.434486885248824 m^-2 kg^-1 s^2 mol K,-1.6854795906456475 m^-2 kg^-1 s^2 mol K,-35322.68828370068,-37716.630920645744,-18826.027852515585,-16432.085215570514,0.00017480455274994678,-0.09472686317264944,-52.8823759340253,-52.78764907085265,-35009.50866373659,-37898.9666883157,5678.910932859547,0.00017609010104626912,8.039158764401447,0.12439112465699073,-0.12421503455594446,1.3829412637278438e-07,2.734828257610125e-05,3.6410833130097644e-05,7.163737053672792e-06,1.3313754905368667,0.114231,3.8176,3.8373000000000003e-10,242.78,8.31446261815324,1
