thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.1806,348.0,98000000.0,Liquid,71483,13434.710997266358,-111.10971347293999,-77.00323745698994,-9.261360714866434 m^-2 kg^-1 s^2 mol K,-3.0874289811869304 m^-2 kg^-1 s^2 mol K,-43508.498968411855,-39107.394695576106,-12310.26806054361,-16711.37233337936,7.443405371380716e-05,189.0338668751619,163.06993980946777,-0.20125628426882075,-70.44308686730513,-70.2418305830363,-41157.14474550812,-44013.14605179043,12388.320579046502,8.072119167560059e-05,14.314412655855282,0.06985965991353142,-0.06977893872185582,2.601445885375142e-07,2.7706108354598282e-05,3.6500410123961335e-05,9.236293080840846e-06,1.3174138228584347,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1768,373.0,98000000.0,Liquid,71483,13170.187032800344,-97.76497541212758,-70.8015471561166,-8.515468817134765 m^-2 kg^-1 s^2 mol K,-2.8387734830598945 m^-2 kg^-1 s^2 mol K,-41360.50693161806,-37020.75302350668,-10611.77593427519,-14951.529842386568,7.592906596614768e-05,195.595827948927,167.94992466206614,-0.3579518244785816,-63.612854101342414,-63.25490227686383,-38491.21545689393,-41505.46968027506,11993.565097210265,8.337804413406675e-05,37.21341298564169,0.026872031339502157,-0.02678865329536809,1.8470745999366045e-07,2.9516143785727116e-05,3.778875103738881e-05,9.839698565098882e-06,1.280273985372778,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1735,398.0,98000000.0,Liquid,71483,12900.378240110671,-84.89036007824532,-65.00122767041132,-7.817850732588778 m^-2 kg^-1 s^2 mol K,-2.606210865282788 m^-2 kg^-1 s^2 mol K,-39214.59866779858,-34927.078306703734,-9056.589693880023,-13344.11005497487,7.75171069706109e-05,201.22319644516782,171.68489397488756,-0.5930255981705542,-57.01842811461538,-56.42540251644483,-35650.594206125126,-38781.38223500115,11559.140484237176,8.651162267330063e-05,83.28182275471482,0.01200742211112793,-0.011920910488454629,5.593756213784218e-08,3.128337838876358e-05,3.9034593256675914e-05,1.042883567982251e-05,1.247774226031049,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1705,423.0,98000000.0,Liquid,71483,12624.060762201765,-72.48515815483276,-59.61190001214583,-7.169663603032288 m^-2 kg^-1 s^2 mol K,-2.390126880365466 m^-2 kg^-1 s^2 mol K,-37095.502677968405,-32849.56660231057,-7633.732897172886,-11879.668972830717,7.921381390955771e-05,205.93847700954757,174.44038809272394,-0.9335657884923754,-50.64692585946863,-49.71336007097626,-32602.531057564418,-35788.85143477755,11072.333274347,9.031520052930992e-05,166.57385993809885,0.006003342903692175,-0.005913027703162865,-3.3492688089609146e-07,3.30106927277765e-05,4.024188410676746e-05,1.1004664709063074e-05,1.2190560324990198,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1675,448.0,98000000.0,Liquid,71483,12340.846121544102,-60.54590487221476,-54.63840171780554,-6.571489250371 m^-2 kg^-1 s^2 mol K,-2.1907154883391673 m^-2 kg^-1 s^2 mol K,-35026.38870639835,-30810.159299940493,-6332.155330363612,-10548.384736821467,8.103172101418915e-05,209.81690552496534,176.42840934715446,-1.4183432521516244,-44.46438594882469,-43.04604269667307,-29289.633190028304,-32447.246379899465,10515.417612760755,9.50984579810194e-05,307.0142600670569,0.0032571776952040722,-0.0031620792372230528,3.096647560596466e-07,3.4699471352891804e-05,4.1413995245700195e-05,1.1567647215685504e-05,1.1935050774843812,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1649,473.0,98000000.0,Liquid,71483,12051.069679813545,-49.06456403477718,-50.079336553333825,-6.023159746246734 m^-2 kg^-1 s^2 mol K,-2.007920707486327 m^-2 kg^-1 s^2 mol K,-33027.75081443936,-28828.433433531092,-5140.907243804194,-9340.224624712459,8.29801857070892e-05,212.97013653502964,177.88327637341632,-2.109613398358229,-38.40129521260315,-36.291681814244924,-25607.608788079247,-28622.42707817756,9860.442992636534,0.00010141532188226921,535.4930031072506,0.0018674380322383337,-0.0017660227103560645,2.2817403078079224e-08,3.635046221067483e-05,4.255383376335502e-05,1.2118032540145625e-05,1.170654543998026,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1948,298.0,122500000.0,Liquid,71483,14125.639310659588,-140.5077175302589,-91.7548289899638,-11.035569369165538 m^-2 kg^-1 s^2 mol K,-3.678891012156395 m^-2 kg^-1 s^2 mol K,-48002.46448011134,-41808.00047930789,-14465.061440298687,-20659.52544110213,7.079325600826953e-05,173.17368922458647,149.8976532950134,-0.045483622500677896,-84.8116911030908,-84.76620748059011,-46030.945327759124,-48504.46654346969,13098.577508416816,7.63441678577254e-05,1.1040221876346807,0.9057788975622458,-0.9057025533943881,4.969842848367989e-08,2.3936694173753337e-05,3.3776625167719604e-05,7.97969602752053e-06,1.4110814518721546,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1913,323.0,122500000.0,Liquid,71483,13874.75192284726,-126.24040245498632,-84.8015381092735,-10.199280699647804 m^-2 kg^-1 s^2 mol K,-3.400100243240259 m^-2 kg^-1 s^2 mol K,-45954.86341578585,-39811.44815533192,-12420.55134603658,-18563.966606490507,7.207336070299904e-05,181.03465670019906,157.19103257474768,-0.10251856198172216,-77.51003242989607,-77.40751386791435,-43666.94468867502,-46338.74977524489,12753.620157817651,7.840910954110743e-05,4.521513590374978,0.22116487764820986,-0.22108646853866876,6.182199285831302e-08,2.584830422008281e-05,3.51648997363707e-05,8.616963103004571e-06,1.3604335292931662,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1878,348.0,122500000.0,Liquid,71483,13626.049852520338,-112.47685234228045,-78.25279602021611,-9.41164806602945 m^-2 kg^-1 s^2 mol K,-3.1375297749873154 m^-2 kg^-1 s^2 mol K,-43869.28828709401,-37772.58831041349,-10540.615295378286,-16637.315272058804,7.338884055345176e-05,188.15948958140496,163.27439112737633,-0.20125628426882075,-70.44308686730513,-70.2418305830363,-41157.14474550812,-44013.14605179043,12388.320579046502,8.072119167560059e-05,14.314412655855282,0.06985965991353142,-0.06977893872185582,2.601445885375142e-07,2.7706108354598282e-05,3.6500410123961335e-05,9.236293080840846e-06,1.3174138228584347,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1841999999999999,373.0,122500000.0,Liquid,71483,13376.357363984216,-99.20346392210843,-72.1108866550623,-8.672946162223427 m^-2 kg^-1 s^2 mol K,-2.8912711811925953 m^-2 kg^-1 s^2 mol K,-41768.35710136482,-35711.702549172616,-8814.341826834372,-14870.996379026577,7.475876823480326e-05,194.4124518179654,168.1570375949196,-0.3579518244785816,-63.612854101342414,-63.25490227686383,-38491.21545689393,-41505.46968027506,11993.565097210265,8.337804413406675e-05,37.21341298564169,0.026872031339502157,-0.02678865329536809,1.8470745999366045e-07,2.9516143785727116e-05,3.778875103738881e-05,9.839698565098882e-06,1.280273985372778,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1813,398.0,122500000.0,Liquid,71483,13123.64131604788,-86.4150301587967,-66.38323277646163,-7.9840677413745205 m^-2 kg^-1 s^2 mol K,-2.661622075999107 m^-2 kg^-1 s^2 mol K,-39676.421810504035,-33651.278323913226,-7230.751678881502,-13255.895165472311,7.619836415196579e-05,199.7503507736604,171.93600682623986,-0.5930255981705542,-57.01842811461538,-56.42540251644483,-35650.594206125126,-38781.38223500115,11559.140484237176,8.651162267330063e-05,83.28182275471482,0.01200742211112793,-0.011920910488454629,5.593756213784218e-08,3.128337838876358e-05,3.9034593256675914e-05,1.042883567982251e-05,1.247774226031049,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1786,423.0,122500000.0,Liquid,71483,12866.80899308864,-74.10763108389492,-61.07601176126022,-7.345755771144 m^-2 kg^-1 s^2 mol K,-2.4488301400620065 m^-2 kg^-1 s^2 mol K,-37617.53802823262,-31613.935640772877,-5778.782665759803,-11782.385053219547,7.771934755051905e-05,204.20294071832447,174.77469067529245,-0.9335657884923754,-50.64692585946863,-49.71336007097626,-32602.531057564418,-35788.85143477755,11072.333274347,9.031520052930992e-05,166.57385993809885,0.006003342903692175,-0.005913027703162865,-3.3492688089609146e-07,3.30106927277765e-05,4.024188410676746e-05,1.1004664709063074e-05,1.2190560324990198,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1761,448.0,122500000.0,Liquid,71483,12605.543677249496,-62.2746900250514,-56.190736446421674,-6.758192203996273 m^-2 kg^-1 s^2 mol K,-2.2529560302684515 m^-2 kg^-1 s^2 mol K,-35613.90913932838,-29620.841817605287,-4447.391889608379,-10440.459211331472,7.933017611963865e-05,207.8540284889042,176.87891696270987,-1.4183432521516244,-44.46438594882469,-43.04604269667307,-29289.633190028304,-32447.246379899465,10515.417612760755,9.50984579810194e-05,307.0142600670569,0.0032571776952040722,-0.0031620792372230528,3.096647560596466e-07,3.4699471352891804e-05,4.1413995245700195e-05,1.1567647215685504e-05,1.1935050774843812,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1737,473.0,122500000.0,Liquid,71483,12340.162343397507,-50.905073068880405,-51.72274503059386,-6.220816354103979 m^-2 kg^-1 s^2 mol K,-2.0738128326512584 m^-2 kg^-1 s^2 mol K,-33684.76787051002,-27690.572835776024,-3225.714436305125,-9219.909471039124,8.10362110458815e-05,210.82473610497732,178.47354243829517,-2.109613398358229,-38.40129521260315,-36.291681814244924,-25607.608788079247,-28622.42707817756,9860.442992636534,0.00010141532188226921,535.4930031072506,0.0018674380322383337,-0.0017660227103560645,2.2817403078079224e-08,3.635046221067483e-05,4.255383376335502e-05,1.2118032540145625e-05,1.170654543998026,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.201,298.0,147000000.0,Liquid,71483,14281.488488912119,-141.71801505635315,-92.87389482400661,-11.170162052473719 m^-2 kg^-1 s^2 mol K,-3.723759726797253 m^-2 kg^-1 s^2 mol K,-48259.17813850285,-40443.843256623644,-12767.422599069672,-20582.75748094888,7.0020712531217e-05,173.09416843568277,150.22087379628488,-0.045483622500677896,-84.8116911030908,-84.76620748059011,-46030.945327759124,-48504.46654346969,13098.577508416816,7.63441678577254e-05,1.1040221876346807,0.9057788975622458,-0.9057025533943881,4.969842848367989e-08,2.3936694173753337e-05,3.3776625167719604e-05,7.97969602752053e-06,1.4110814518721546,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.198,323.0,147000000.0,Liquid,71483,14039.524047451716,-127.46873346621717,-85.93171091759493,-10.335209244909874 m^-2 kg^-1 s^2 mol K,-3.445414289732265 m^-2 kg^-1 s^2 mol K,-46237.80502209971,-38452.93603232182,-10696.993405938656,-18481.86239571655,7.122748581932932e-05,180.66489664919072,157.44760878702718,-0.10251856198172216,-77.51003242989607,-77.40751386791435,-43666.94468867502,-46338.74977524489,12753.620157817651,7.840910954110743e-05,4.521513590374978,0.22116487764820986,-0.22108646853866876,6.182199285831302e-08,2.584830422008281e-05,3.51648997363707e-05,8.616963103004571e-06,1.3604335292931662,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1949,348.0,147000000.0,Liquid,71483,13801.271292997755,-113.74293583692945,-79.41264296848877,-9.551145589987323 m^-2 kg^-1 s^2 mol K,-3.1840336000224436 m^-2 kg^-1 s^2 mol K,-44184.53847124418,-36426.778765745,-8791.179012710909,-16548.93871821009,7.245709317426159e-05,187.51631067711745,163.4918832551406,-0.20125628426882075,-70.44308686730513,-70.2418305830363,-41157.14474550812,-44013.14605179043,12388.320579046502,8.072119167560059e-05,14.314412655855282,0.06985965991353142,-0.06977893872185582,2.601445885375142e-07,2.7706108354598282e-05,3.6500410123961335e-05,9.236293080840846e-06,1.3174138228584347,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1919,373.0,147000000.0,Liquid,71483,13563.628341822161,-100.52292374207816,-73.31475007920974,-8.817737651395442 m^-2 kg^-1 s^2 mol K,-2.939539837782259 m^-2 kg^-1 s^2 mol K,-42121.67723522691,-34385.16377351583,-7038.761993970594,-14775.27545568168,7.372658515838235e-05,193.51812219486712,168.36977246981277,-0.3579518244785816,-63.612854101342414,-63.25490227686383,-38491.21545689393,-41505.46968027506,11993.565097210265,8.337804413406675e-05,37.21341298564169,0.026872031339502157,-0.02678865329536809,1.8470745999366045e-07,2.9516143785727116e-05,3.778875103738881e-05,9.839698565098882e-06,1.280273985372778,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1892,398.0,147000000.0,Liquid,71483,13324.625354751497,-87.79984542979139,-67.64168011075806,-8.135424165967592 m^-2 kg^-1 s^2 mol K,-2.7120792632488557 m^-2 kg^-1 s^2 mol K,-40073.004471203196,-32349.955477789,-5428.566793707291,-13151.615787121482,7.504901439074269e-05,198.63244745356377,172.17991638684188,-0.5930255981705542,-57.01842811461538,-56.42540251644483,-35650.594206125126,-38781.38223500115,11559.140484237176,8.651162267330063e-05,83.28182275471482,0.01200742211112793,-0.011920910488454629,5.593756213784218e-08,3.128337838876358e-05,3.9034593256675914e-05,1.042883567982251e-05,1.247774226031049,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1866,423.0,147000000.0,Liquid,71483,13083.202259869076,-75.56647795435781,-62.39618929437012,-7.504536632125625 m^-2 kg^-1 s^2 mol K,-2.5017623869472363 m^-2 kg^-1 s^2 mol K,-38061.78125207621,-30343.017585711474,-3949.4295141929165,-11668.193180557651,7.643388676084008e-05,202.89439332899084,175.0830615076044,-0.9335657884923754,-50.64692585946863,-49.71336007097626,-32602.531057564418,-35788.85143477755,11072.333274347,9.031520052930992e-05,166.57385993809885,0.006003342903692175,-0.005913027703162865,-3.3492688089609146e-07,3.30106927277765e-05,4.024188410676746e-05,1.1004664709063074e-05,1.2190560324990198,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.184,448.0,147000000.0,Liquid,71483,12839.026110619097,-63.81320615323379,-57.576659273224905,-6.92488040628337 m^-2 kg^-1 s^2 mol K,-2.308524321193243 m^-2 kg^-1 s^2 mol K,-36109.215755236866,-28384.628457243427,-2590.2851028386717,-10314.87240083211,7.788752755732032e-05,206.39295999266096,177.27896408406636,-1.4183432521516244,-44.46438594882469,-43.04604269667307,-29289.633190028304,-32447.246379899465,10515.417612760755,9.50984579810194e-05,307.0142600670569,0.0032571776952040722,-0.0031620792372230528,3.096647560596466e-07,3.4699471352891804e-05,4.1413995245700195e-05,1.1567647215685504e-05,1.1935050774843812,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1816,473.0,147000000.0,Liquid,71483,12592.33321348883,-52.526086913256194,-53.175565782079794,-6.395550527340134 m^-2 kg^-1 s^2 mol K,-2.1320633821182566 m^-2 kg^-1 s^2 mol K,-34233.38183758463,-26492.35279078563,-1340.310175861883,-9081.33922266088,7.941340044343856e-05,209.25374767496126,178.98388335265608,-2.109613398358229,-38.40129521260315,-36.291681814244924,-25607.608788079247,-28622.42707817756,9860.442992636534,0.00010141532188226921,535.4930031072506,0.0018674380322383337,-0.0017660227103560645,2.2817403078079224e-08,3.635046221067483e-05,4.255383376335502e-05,1.2118032540145625e-05,1.170654543998026,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2068,298.0,171500000.0,Liquid,71483,14427.252383866778,-142.86734308247512,-93.93879150041421,-11.298239683622434 m^-2 kg^-1 s^2 mol K,-3.766456540194831 m^-2 kg^-1 s^2 mol K,-48489.138678579766,-39079.6232073895,-11085.863340266069,-20495.378811456332,6.931326723848307e-05,173.12669970947945,150.55777825994528,-0.045483622500677896,-84.8116911030908,-84.76620748059011,-46030.945327759124,-48504.46654346969,13098.577508416816,7.63441678577254e-05,1.1040221876346807,0.9057788975622458,-0.9057025533943881,4.969842848367989e-08,2.3936694173753337e-05,3.3776625167719604e-05,7.97969602752053e-06,1.4110814518721546,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2041,323.0,171500000.0,Liquid,71483,14192.78030411771,-128.6259837721343,-86.99869186981917,-10.463537556819615 m^-2 kg^-1 s^2 mol K,-3.4881946717403793 m^-2 kg^-1 s^2 mol K,-46489.25553936479,-37091.21851586183,-8990.64104191024,-18388.67806541321,7.045835830417757e-05,180.43540687915095,157.71805049091682,-0.10251856198172216,-77.51003242989607,-77.40751386791435,-43666.94468867502,-46338.74977524489,12753.620157817651,7.840910954110743e-05,4.521513590374978,0.22116487764820986,-0.22108646853866876,6.182199285831302e-08,2.584830422008281e-05,3.51648997363707e-05,8.616963103004571e-06,1.3604335292931662,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2014,348.0,171500000.0,Liquid,71483,13963.267716513137,-114.92628136175989,-80.49896340013542,-9.681799906632497 m^-2 kg^-1 s^2 mol K,-3.2275893944836143 m^-2 kg^-1 s^2 mol K,-44462.64174233747,-35073.84943477475,-7060.210171527624,-16449.00247909035,7.16164740447816e-05,187.0468279053716,163.7207417100623,-0.20125628426882075,-70.44308686730513,-70.2418305830363,-41157.14474550812,-44013.14605179043,12388.320579046502,8.072119167560059e-05,14.314412655855282,0.06985965991353142,-0.06977893872185582,2.601445885375142e-07,2.7706108354598282e-05,3.6500410123961335e-05,9.236293080840846e-06,1.3174138228584347,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1986,373.0,171500000.0,Liquid,71483,13735.634418605112,-101.74631933865308,-74.43336943814079,-8.952276636090462 m^-2 kg^-1 s^2 mol K,-2.9843906510952634 m^-2 kg^-1 s^2 mol K,-42431.17501761779,-33046.697546964584,-5283.050746538069,-14667.528217191271,7.280333543571062e-05,192.83536960304343,168.58789027886766,-0.3579518244785816,-63.612854101342414,-63.25490227686383,-38491.21545689393,-41505.46968027506,11993.565097210265,8.337804413406675e-05,37.21341298564169,0.026872031339502157,-0.02678865329536809,1.8470745999366045e-07,2.9516143785727116e-05,3.778875103738881e-05,9.839698565098882e-06,1.280273985372778,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1962,398.0,171500000.0,Liquid,71483,13507.922148351476,-89.07356403481081,-68.80180249129282,-8.274954816812283 m^-2 kg^-1 s^2 mol K,-2.7585941316839295 m^-2 kg^-1 s^2 mol K,-40418.0037349783,-31030.906642297687,-3647.7892507631454,-13034.886343443757,7.403063098953686e-05,197.76726277709264,172.41921275696728,-0.5930255981705542,-57.01842811461538,-56.42540251644483,-35650.594206125126,-38781.38223500115,11559.140484237176,8.651162267330063e-05,83.28182275471482,0.01200742211112793,-0.011920910488454629,5.593756213784218e-08,3.128337838876358e-05,3.9034593256675914e-05,1.042883567982251e-05,1.247774226031049,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1938,423.0,171500000.0,Liquid,71483,13279.056930755298,-76.89755024981444,-63.60371707192939,-7.649768841712186 m^-2 kg^-1 s^2 mol K,-2.5501779650338987 m^-2 kg^-1 s^2 mol K,-38445.580060504144,-29047.523967194207,-2143.151645768079,-11541.207739078016,7.530655265766085e-05,201.8811443901481,175.3726570312886,-0.9335657884923754,-50.64692585946863,-49.71336007097626,-32602.531057564418,-35788.85143477755,11072.333274347,9.031520052930992e-05,166.57385993809885,0.006003342903692175,-0.005913027703162865,-3.3492688089609146e-07,3.30106927277765e-05,4.024188410676746e-05,1.1004664709063074e-05,1.2190560324990198,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1915,448.0,171500000.0,Liquid,71483,13048.654690820118,-65.20579885046976,-58.834594323487,-7.076175217269183 m^-2 kg^-1 s^2 mol K,-2.3589609685199133 m^-2 kg^-1 s^2 mol K,-36534.171012666426,-27115.932904952533,-758.0346480303604,-10176.272755744258,7.663625283175834e-05,205.2687040981131,177.64222718906385,-1.4183432521516244,-44.46438594882469,-43.04604269667307,-29289.633190028304,-32447.246379899465,10515.417612760755,9.50984579810194e-05,307.0142600670569,0.0032571776952040722,-0.0031620792372230528,3.096647560596466e-07,3.4699471352891804e-05,4.1413995245700195e-05,1.1567647215685504e-05,1.1935050774843812,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1893,473.0,171500000.0,Liquid,71483,12816.855438668355,-53.98185558588026,-54.48439310511328,-6.552966271825639 m^-2 kg^-1 s^2 mol K,-2.1845405446630126 m^-2 kg^-1 s^2 mol K,-34700.827245393215,-25252.75084065753,518.3670980610545,-8929.709306674631,7.802225786077041e-05,208.05696306894535,179.43642996801606,-2.109613398358229,-38.40129521260315,-36.291681814244924,-25607.608788079247,-28622.42707817756,9860.442992636534,0.00010141532188226921,535.4930031072506,0.0018674380322383337,-0.0017660227103560645,2.2817403078079224e-08,3.635046221067483e-05,4.255383376335502e-05,1.2118032540145625e-05,1.170654543998026,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2124,298.0,196000000.0,Liquid,71483,14564.378082737436,-143.9647943692247,-94.95759008767271,-11.420772989026215 m^-2 kg^-1 s^2 mol K,-3.8073050601814233 m^-2 kg^-1 s^2 mol K,-48696.3680891317,-37716.58605462661,-9419.224208500142,-20399.00624300523,6.866067293221804e-05,173.2499724821532,150.9069349721861,-0.045483622500677896,-84.8116911030908,-84.76620748059011,-46030.945327759124,-48504.46654346969,13098.577508416816,7.63441678577254e-05,1.1040221876346807,0.9057788975622458,-0.9057025533943881,4.969842848367989e-08,2.3936694173753337e-05,3.3776625167719604e-05,7.97969602752053e-06,1.4110814518721546,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2098,323.0,196000000.0,Liquid,71483,14336.277163660185,-129.72325765548527,-88.01232405995631,-10.585449487474524 m^-2 kg^-1 s^2 mol K,-3.5288360460961177 m^-2 kg^-1 s^2 mol K,-46714.20612158336,-35728.166866000836,-7300.186194634953,-18286.225450217476,6.975311572064297e-05,180.31713860050593,158.00077468483616,-0.10251856198172216,-77.51003242989607,-77.40751386791435,-43666.94468867502,-46338.74977524489,12753.620157817651,7.840910954110743e-05,4.521513590374978,0.22116487764820986,-0.22108646853866876,6.182199285831302e-08,2.584830422008281e-05,3.51648997363707e-05,8.616963103004571e-06,1.3604335292931662,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2072,348.0,196000000.0,Liquid,71483,14114.185790146985,-116.04050477293688,-81.523804434393,-9.805059951367078 m^-2 kg^-1 s^2 mol K,-3.2686801851408736 m^-2 kg^-1 s^2 mol K,-44709.82033262944,-33716.51533445189,-5346.231391283135,-16339.53638946068,7.085070402701465e-05,186.71223490279087,163.95971534507922,-0.20125628426882075,-70.44308686730513,-70.2418305830363,-41157.14474550812,-44013.14605179043,12388.320579046502,8.072119167560059e-05,14.314412655855282,0.06985965991353142,-0.06977893872185582,2.601445885375142e-07,2.7706108354598282e-05,3.6500410123961335e-05,9.236293080840846e-06,1.3174138228584347,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2045,373.0,196000000.0,Liquid,71483,13895.01394821725,-102.89035541927285,-75.48148523337676,-9.078335991140971 m^-2 kg^-1 s^2 mol K,-3.0264146385108415 m^-2 kg^-1 s^2 mol K,-42704.61843047131,-31700.13369596472,-3545.5397039151817,-14550.02443842178,7.196826168917242e-05,192.3134468715417,168.81118211804534,-0.3579518244785816,-63.612854101342414,-63.25490227686383,-38491.21545689393,-41505.46968027506,11993.565097210265,8.337804413406675e-05,37.21341298564169,0.026872031339502157,-0.02678865329536809,1.8470745999366045e-07,2.9516143785727116e-05,3.778875103738881e-05,9.839698565098882e-06,1.280273985372778,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2023,398.0,196000000.0,Liquid,71483,13676.786197187173,-90.25662385940154,-69.88156660548667,-8.404820589717 m^-2 kg^-1 s^2 mol K,-2.8018870519441945 m^-2 kg^-1 s^2 mol K,-40721.09814746238,-29699.402183760536,-1886.5386747768355,-12908.234638478678,7.311659227411659e-05,197.0899603574871,172.65565402369393,-0.5930255981705542,-57.01842811461538,-56.42540251644483,-35650.594206125126,-38781.38223500115,11559.140484237176,8.651162267330063e-05,83.28182275471482,0.01200742211112793,-0.011920910488454629,5.593756213784218e-08,3.128337838876358e-05,3.9034593256675914e-05,1.042883567982251e-05,1.247774226031049,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.2002,423.0,196000000.0,Liquid,71483,13458.391757923042,-78.12570716112573,-64.72033790555928,-7.7840674590626255 m^-2 kg^-1 s^2 mol K,-2.594948647885664 m^-2 kg^-1 s^2 mol K,-38780.928136992065,-27734.54155407479,-357.83862002321774,-11404.22520294049,7.430308301222497e-05,201.0824673586404,175.64828844281388,-0.9335657884923754,-50.64692585946863,-49.71336007097626,-32602.531057564418,-35788.85143477755,11072.333274347,9.031520052930992e-05,166.57385993809885,0.006003342903692175,-0.005913027703162865,-3.3492688089609146e-07,3.30106927277765e-05,4.024188410676746e-05,1.1004664709063074e-05,1.2190560324990198,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1982,448.0,196000000.0,Liquid,71483,13239.38214093756,-66.48244178378641,-59.99058738931048,-7.215209225708833 m^-2 kg^-1 s^2 mol K,-2.4053102729302376 m^-2 kg^-1 s^2 mol K,-36903.50768471088,-25824.07070041162,1051.7124499994757,-10027.724534299785,7.553222570016278e-05,204.38359749566038,177.9777130780056,-1.4183432521516244,-44.46438594882469,-43.04604269667307,-29289.633190028304,-32447.246379899465,10515.417612760755,9.50984579810194e-05,307.0142600670569,0.0032571776952040722,-0.0031620792372230528,3.096647560596466e-07,3.4699471352891804e-05,4.1413995245700195e-05,1.1567647215685504e-05,1.1935050774843812,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.1962,473.0,196000000.0,Liquid,71483,13019.801244938704,-55.30811184393428,-55.68002719747648,-6.696767999883533 m^-2 kg^-1 s^2 mol K,-2.2324792478859665 m^-2 kg^-1 s^2 mol K,-35104.98826478231,-23983.735837596574,2352.9170268098,-8768.335400375934,7.680608798761335e-05,207.11992432552307,179.84542782857545,-2.109613398358229,-38.40129521260315,-36.291681814244924,-25607.608788079247,-28622.42707817756,9860.442992636534,0.00010141532188226921,535.4930031072506,0.0018674380322383337,-0.0017660227103560645,2.2817403078079224e-08,3.635046221067483e-05,4.255383376335502e-05,1.2118032540145625e-05,1.170654543998026,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
0.218,298.0,220500000.0,Liquid,71483,14694.008049249518,-145.01755242998854,-95.93667282278872,-11.538529575360291 m^-2 kg^-1 s^2 mol K,-3.846561181238221 m^-2 kg^-1 s^2 mol K,-48884.03713563361,-36355.630267108885,-7766.50176591784,-20294.908634442567,6.805495115072255e-05,173.4483780833656,151.26721820204077,-0.045483622500677896,-84.8116911030908,-84.76620748059011,-46030.945327759124,-48504.46654346969,13098.577508416816,7.63441678577254e-05,1.1040221876346807,0.9057788975622458,-0.9057025533943881,4.969842848367989e-08,2.3936694173753337e-05,3.3776625167719604e-05,7.97969602752053e-06,1.4110814518721546,0.0600956,2.9997,3.2522000000000004e-10,233.4,8.31446261815324,1
