thermal_conductivity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,c_p,c_v,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
0.12345,289.519989,101325.0,Liquid,213377,6782.9162791967565,-107.99903383041575,-59.224416078642165,-7.123059997808583 m^-2 kg^-1 s^2 mol K,-2.0450345949896884 m^-2 kg^-1 s^2 mol K,-34819.95962658304,-37212.224487457206,-20065.5721958373,-17673.307334963134,0.00014742921168981634,276.53080468604725,239.58120726205743,-0.019531579458372608,-59.20828999772843,-59.188758418270055,-34801.58616902295,-37200.56775990625,6781.781292592659,0.00014745388517501163,1.6272826958870408,0.6145213751289197,-0.6143739212437447,4.313310455472674e-07,2.1736162760888778e-05,3.140757604812272e-05,6.240464747176015e-06,1.4449457520918236,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.12327,290.040009,101325.0,Liquid,213377,6778.616403157685,-107.50261730626991,-59.10649403989353,-7.108877236496846 m^-2 kg^-1 s^2 mol K,-2.04096271611405 m^-2 kg^-1 s^2 mol K,-34784.26982106544,-37180.84889300887,-20037.60082971971,-17641.02175777628,0.00014752273038110987,276.72319483166797,239.76139139888684,-0.019994159000871013,-59.090367106449115,-59.07037294744824,-34765.55015911482,-37168.647424334464,6777.479360069937,0.00014754747995126036,1.6702656724121718,0.5987071497169761,-0.5985596022370249,-1.1045358405681327e-08,2.1774456251027717e-05,3.143576968065101e-05,6.25145883007313e-06,1.4436994117438544,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.12235,292.76001,101325.0,Liquid,213377,6756.117179848825,-104.91488484685551,-58.49482054948534,-7.035309825288247 m^-2 kg^-1 s^2 mol K,-2.019841470324782 m^-2 kg^-1 s^2 mol K,-34598.024732906924,-37017.16937251615,-19892.22512350062,-17473.080483891394,0.00014801401061879984,277.73561848265535,240.7044202834444,-0.022558242557425806,-58.47869420309602,-58.456135960538596,-34577.38114129525,-37001.93460183465,6754.969736989761,0.0001480391532361821,1.9106991325751477,0.5233686366164035,-0.5232205974631674,-9.498216968495399e-08,2.1974399484742097e-05,3.1582828343559194e-05,6.308862646706123e-06,1.4372555830473865,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.1219,293.420013,101325.0,Liquid,213377,6750.655257712107,-104.2891796704262,-58.347678874465174,-7.017612749508641 m^-2 kg^-1 s^2 mol K,-2.014760629757584 m^-2 kg^-1 s^2 mol K,-34552.94026363112,-36977.56033909197,-19857.183645226578,-17432.563569765727,0.00014813376803052955,277.9828375129507,240.93339405666998,-0.02321820238067421,-58.33155405035551,-58.30833584797483,-34531.80015245728,-36961.54123215579,6749.505390193194,0.00014815900457727858,1.9731547413453092,0.5068026237608683,-0.506654464756291,3.77985998056829e-08,2.2022825148002813e-05,3.161840872642239e-05,6.322765682295315e-06,1.43571083700357,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.12189,293.869995,101325.0,Liquid,213377,6746.930732242322,-103.86306896915183,-58.2476421180194,-7.005581093220072 m^-2 kg^-1 s^2 mol K,-2.011306334363088 m^-2 kg^-1 s^2 mol K,-34522.2258482927,-36950.57899645358,-19833.344698469435,-17404.99155030855,0.00014821554269427826,278.15173883463126,241.0895405985359,-0.023676884255673485,-58.231518664067394,-58.20784177981172,-34500.740334256094,-36934.0139335875,6745.7792356969985,0.00014824084291229793,2.016694373674068,0.4958609559554496,-0.4957127151125373,3.129098331555724e-07,2.2055820846957783e-05,3.1642644060623e-05,6.332238766316725e-06,1.4346618192171052,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.12082,297.829987,101325.0,Liquid,213377,6714.1267762348225,-100.12993156646758,-57.37699099895106,-6.900865832709138 m^-2 kg^-1 s^2 mol K,-1.9812425232434148 m^-2 kg^-1 s^2 mol K,-34252.733694681316,-36713.93867347518,-19625.35019015847,-17164.1452113646,0.00014893969585733446,279.6504664291252,242.4649729520417,-0.028031328687592588,-57.360892371828434,-57.332861043140845,-34227.95665541222,-36692.158746579444,6712.961882834007,0.00014896554121022814,2.43512912060332,0.4106558422463623,-0.41050687670515207,1.876551323221065e-07,2.234547793911174e-05,3.185512799904981e-05,6.4153994829639515e-06,1.425573804500871,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.12062,298.540009,101325.0,Liquid,213377,6708.239185933907,-99.46372020743986,-57.22269369749246,-6.882308132885974 m^-2 kg^-1 s^2 mol K,-1.9759145970216114 m^-2 kg^-1 s^2 mol K,-34204.56283460401,-36671.658019648115,-19588.394528194483,-17121.299343150375,0.0001490704150944466,279.92154626364095,242.71184365344573,-0.028874902166072337,-57.20660217742126,-57.17772727525519,-34179.14560567291,-36648.86155350825,6707.072088510159,0.00014909635483314595,2.5171998595222393,0.3972668265561553,-0.3971177302013222,-3.5453103919280693e-07,2.2397276272480536e-05,3.1893076457194553e-05,6.430270814068082e-06,1.4239712038727441,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.12035,299.130005,101325.0,Liquid,213377,6703.345322362958,-98.91084250606733,-57.09489037235522,-6.866936925989428 m^-2 kg^-1 s^2 mol K,-1.9715015147395791 m^-2 kg^-1 s^2 mol K,-34164.568481557515,-36636.55813901016,-19557.763296453086,-17085.773639000447,0.00014917924587055226,280.1473510871318,242.91704427955784,-0.029591001273245463,-57.07880542968244,-57.04921442840919,-34138.60717957588,-36612.89723993672,6702.176444240026,0.00014920526314394757,2.5871118443289185,0.3865314142456002,-0.3863822089824563,-3.937138899345882e-07,2.2440286498482977e-05,3.192457558524626e-05,6.442619074526421e-06,1.4226456327732022,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.11762,308.170013,101325.0,Liquid,213377,6628.144525848834,-90.51802924918947,-55.181590750452834,-6.636819874560871 m^-2 kg^-1 s^2 mol K,-1.9054347778016338 m^-2 kg^-1 s^2 mol K,-33555.34467809953,-36102.3256475453,-19097.01410861758,-16550.033139171795,0.00015087178562569664,283.6704494797258,246.0687896810413,-0.04241743787216146,-55.16569717675983,-55.12327973888767,-33519.548549602594,-36062.9744970122,6626.955380766937,0.0001508988581547187,3.873186497366854,0.2581853470468927,-0.258034448188738,1.6370904631912708e-09,2.3095659287714e-05,3.2403381319647016e-05,6.630776976748873e-06,1.4030074186660852,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.11727,308.809998,101325.0,Liquid,213377,6622.802405713624,-89.92927076006737,-55.04921907956175,-6.620899221961859 m^-2 kg^-1 s^2 mol K,-1.900863949344509 m^-2 kg^-1 s^2 mol K,-33512.45358967962,-36064.74335953517,-19064.994125674144,-16512.704355818594,0.00015099348262863468,283.924431988402,246.29249597987388,-0.04346736546108631,-55.03334660288567,-54.98987923742459,-33475.845474104426,-36024.0923975579,6621.612423312252,0.00015102061795090413,3.9810221385708875,0.2511917706539008,-0.2510407500359499,-1.9257640815339983e-07,2.314179663810789e-05,3.2437010358262873e-05,6.6440230364066186e-06,1.40166344322845,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.11709,309.309998,101325.0,Liquid,213377,6618.626826795688,-89.4697744406646,-54.94607424725612,-6.608493750069974 m^-2 kg^-1 s^2 mol K,-1.897302331276729 m^-2 kg^-1 s^2 mol K,-33478.96466139412,-36035.40201041882,-19040.03189489217,-16483.59454586748,0.00015108874184467888,284.12328628354896,246.46732695552146,-0.044301620366691365,-54.93021905652952,-54.885917436162835,-33441.71066222962,-35993.716742507226,6617.4362550238975,0.00015111592487812922,4.0669580377573995,0.24588402209121873,-0.2457329061663406,-5.244946805760264e-07,2.317781839665483e-05,3.246325942026338e-05,6.6543649038657605e-06,1.40061755876682,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.11258,323.940002,101325.0,Liquid,213377,6495.530248878269,-76.20319584899929,-52.02811463922585,-6.257543876092623 m^-2 kg^-1 s^2 mol K,-1.7965444219495919 m^-2 kg^-1 s^2 mol K,-32506.155527468476,-35183.943376238916,-18329.95581595187,-15652.16796718143,0.00015395201957110318,290.1107324554351,251.606226192282,-0.07472238923541519,-52.013155952432385,-51.938433563196966,-32444.987731313628,-35103.784864787325,6494.354920651113,0.0001539798813304989,7.331079054044097,0.13640556766992748,-0.13625158778859697,-2.8194335754960775e-08,2.422261155132663e-05,3.3222126953010836e-05,6.954325615493851e-06,1.3715336549328976,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.11252,324.670013,101325.0,Liquid,213377,6489.333048650886,-75.54981011256244,-51.88728975600761,-6.240606535739349 m^-2 kg^-1 s^2 mol K,-1.791681701857354 m^-2 kg^-1 s^2 mol K,-32457.926427536633,-35141.76902852368,-18295.521988905915,-15611.679387918872,0.00015409904107293386,290.4182472733738,251.8638941602581,-0.0765751931271624,-51.87240010627456,-51.7958249131474,-32395.282367058306,-35059.22689430536,6488.160555052209,0.00015412688874064912,7.537027654536341,0.13267829784306628,-0.13252417095432564,-1.8989521777257323e-07,2.427428450554765e-05,3.325953954462124e-05,6.969160950173021e-06,1.3701552989963555,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.1124,325.140015,101325.0,Liquid,213377,6485.339927621164,-75.12955255154719,-51.79684868712387,-6.22972897539212 m^-2 kg^-1 s^2 mol K,-1.7885587480669862 m^-2 kg^-1 s^2 mol K,-32426.888504114126,-35114.62930533424,-18273.40114625005,-15585.660345029939,0.00015419392216296703,290.6166845671723,252.02985352970288,-0.07778648631939497,-51.782004961382015,-51.70421847506262,-32363.278244443583,-35030.526697279194,6484.169387869278,0.00015422175766580394,7.672060646708059,0.13034307809194415,-0.13018885633427835,2.1232699509710073e-07,2.430753026108324e-05,3.328360458945904e-05,6.9787058255815915e-06,1.3692713423356977,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.10921,336.100006,101325.0,Liquid,213377,6391.442118763504,-65.41736471621826,-49.73575334720724,-5.981836184892759 m^-2 kg^-1 s^2 mol K,-1.7173885862859979 m^-2 kg^-1 s^2 mol K,-31705.665958541435,-34484.303664693085,-17768.116666282207,-14989.47896013056,0.00015645921239969878,295.34605112662393,255.91470206662234,-0.1103962482209841,-49.72236024419143,-49.61196399597044,-31615.760385045793,-34357.62718824257,6390.350919962833,0.00015648592894579506,11.412632180800824,0.08762220530354725,-0.08746571937460146,4.531393642537296e-07,2.5077813508386964e-05,3.383992589564295e-05,7.199854585968524e-06,1.3493969832866652,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.10902,336.869995,101325.0,Liquid,213377,6384.783508171638,-64.74112654070113,-49.59424334249816,-5.964816443364291 m^-2 kg^-1 s^2 mol K,-1.7125022087692834 m^-2 kg^-1 s^2 mol K,-31655.15036535184,-34440.17358312611,-17733.361076309964,-14948.337858535699,0.0001566223817487529,295.68581529247183,256.18871908735997,-0.11302207818566772,-49.58098362738449,-49.467961549198826,-31563.106165989608,-34310.02702670966,6383.700732331307,0.00015664894736298253,11.721879055730163,0.08531055432713722,-0.08515390537977423,2.0889274310320616e-07,2.513157702361916e-05,3.387866654400893e-05,7.215290121908404e-06,1.3480517562494814,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
0.10884,337.359985,101325.0,Liquid,213377,6380.541626099788,-64.31119553137509,-49.50440617977216,-5.954011516232878 m^-2 kg^-1 s^2 mol K,-1.7094001080166743 m^-2 kg^-1 s^2 mol K,-31623.012656271363,-34412.09932712173,-17711.29360087988,-14922.206930029519,0.0001567265067137046,295.9025515277224,256.3631679509349,-0.1147173446429182,-49.49123380409129,-49.37651645944837,-31529.586228292126,-34279.709489762434,6379.464436231441,0.00015675297040933624,11.92211645976063,0.08387772451101168,-0.08372097154060235,-9.998620953410864e-08,2.5165766328490164e-05,3.3903296484411156e-05,7.225105890870249e-06,1.3471990497674309,0.100203,3.4831,3.8049e-10,238.4,8.31446261815324,1
