,viscosity,temperature,pressure,state,refno,rho,s_total,s_res,s_res*,s_res**,E_res,H_res,G_res,A_res,V,s_res_vle_gas,s_res_vle_liq,s_vap,dE_vap,dH_vap,rho_vap_liq,V_vap_liq,rho_vap_gas,V_vap_gas,dV_vap,dpressure,eta_CE,eta_CE_ig,eta_CE_m,omega22,M,m,sigma,epsilon,R,success
35,0.0008517,293.21,19004000.0,L,42906,5714.55592787762,-122.11867177667087,-76.44904475644235,-9.194706653624086 m^-2 kg^-1 s^2 mol K,-2.1853639058640417 m^-2 kg^-1 s^2 mol K,-45279.97861414924,-44392.31945461665,-21976.695041580195,-22864.354201112783,0.00017499172510004621,-0.0034935755078872913,-73.21680661856463,-73.21331304305674,-44308.70259203509,-46745.14979939812,5568.949540488138,0.00017956707862580964,0.1748231123302143,5.720067482331237,-5.719887915252611,5.558723614740302e-08,2.4088733859989067e-05,3.501995336197862e-05,5.725321263494147e-06,1.4537897078993474,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
36,0.0008782,293.21,22005000.0,L,42906,5735.300012677953,-122.61866306772251,-76.91890883764499,-9.251218313220315 m^-2 kg^-1 s^2 mol K,-2.198795388323941 m^-2 kg^-1 s^2 mol K,-45413.6082916071,-44014.726588731704,-21461.333328445817,-22860.21503132122,0.00017435879514401815,-0.0034935755078872913,-73.21680661856463,-73.21331304305674,-44308.70259203509,-46745.14979939812,5568.949540488138,0.00017956707862580964,0.1748231123302143,5.720067482331237,-5.719887915252611,5.558723614740302e-08,2.4088733859989067e-05,3.501995336197862e-05,5.725321263494147e-06,1.4537897078993474,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
37,0.0009052,293.21,24997000.0,L,42906,5755.476148836965,-123.10720129358786,-77.37824905287788,-9.306464242672208 m^-2 kg^-1 s^2 mol K,-2.2119260367196123 m^-2 kg^-1 s^2 mol K,-45542.49297255987,-43637.20852805457,-20949.132123260253,-22854.416567765547,0.00017374757085946303,-0.0034935755078872913,-73.21680661856463,-73.21331304305674,-44308.70259203509,-46745.14979939812,5568.949540488138,0.00017956707862580964,0.1748231123302143,5.720067482331237,-5.719887915252611,5.558723614740302e-08,2.4088733859989067e-05,3.501995336197862e-05,5.725321263494147e-06,1.4537897078993474,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
38,0.0009329,293.21,27997000.0,L,42906,5775.228754001013,-123.58765332629636,-77.830214976666,-9.360823248725266 m^-2 kg^-1 s^2 mol K,-2.2248458844387535 m^-2 kg^-1 s^2 mol K,-45667.624808367036,-43257.735050219824,-20437.137716911588,-22847.0274750588,0.00017315331436996523,-0.0034935755078872913,-73.21680661856463,-73.21331304305674,-44308.70259203509,-46745.14979939812,5568.949540488138,0.00017956707862580964,0.1748231123302143,5.720067482331237,-5.719887915252611,5.558723614740302e-08,2.4088733859989067e-05,3.501995336197862e-05,5.725321263494147e-06,1.4537897078993474,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
39,0.0009516,293.21,29995000.0,L,42906,5788.13210056758,-123.90268208677313,-78.12668781061656,-9.396480734670693 m^-2 kg^-1 s^2 mol K,-2.233320823954989 m^-2 kg^-1 s^2 mol K,-45748.80300845467,-43004.53119632896,-20097.00506337809,-22841.276875503798,0.0001727673077644411,-0.0034935755078872913,-73.21680661856463,-73.21331304305674,-44308.70259203509,-46745.14979939812,5568.949540488138,0.00017956707862580964,0.1748231123302143,5.720067482331237,-5.719887915252611,5.558723614740302e-08,2.4088733859989067e-05,3.501995336197862e-05,5.725321263494147e-06,1.4537897078993474,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
40,0.000559,313.11,2000000.0,L,42906,5466.443786936705,-95.88831720367504,-68.50126320246073,-8.238808248761583 m^-2 kg^-1 s^2 mol K,-1.9581695047423748 m^-2 kg^-1 s^2 mol K,-42838.986298874406,-45076.459113996345,-23628.028592673865,-21390.555777551926,0.00018293428762401702,-0.00984364467235095,-68.12553640807728,-68.11569276340494,-42706.0917166342,-45305.14186210976,5448.102411718226,0.00018355014726762807,0.54485691299257,1.8353442457169238,-1.8351606955696562,-2.5722374630277045e-07,2.568160143958437e-05,3.618883842299544e-05,6.1039081446641475e-06,1.4091348044680627,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
41,0.0005708999999999999,313.11,4007000.0,L,42906,5484.408493962665,-96.28504728495129,-68.87071375970106,-8.283242937352725 m^-2 kg^-1 s^2 mol K,-1.9687305773544213 m^-2 kg^-1 s^2 mol K,-42961.40981914937,-44834.13458889179,-23270.025403591793,-21397.300633849365,0.0001823350687865096,-0.00984364467235095,-68.12553640807728,-68.11569276340494,-42706.0917166342,-45305.14186210976,5448.102411718226,0.00018355014726762807,0.54485691299257,1.8353442457169238,-1.8351606955696562,-2.5722374630277045e-07,2.568160143958437e-05,3.618883842299544e-05,6.1039081446641475e-06,1.4091348044680627,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
42,0.0005829,313.11,6006000.0,L,42906,5501.875895378926,-96.67208903603331,-69.23131669428406,-8.326613501530337 m^-2 kg^-1 s^2 mol K,-1.9790387328074674 m^-2 kg^-1 s^2 mol K,-43079.70119474586,-44591.4149086274,-22914.39733848011,-21402.68362459858,0.00018175618989150753,-0.00984364467235095,-68.12553640807728,-68.11569276340494,-42706.0917166342,-45305.14186210976,5448.102411718226,0.00018355014726762807,0.54485691299257,1.8353442457169238,-1.8351606955696562,-2.5722374630277045e-07,2.568160143958437e-05,3.618883842299544e-05,6.1039081446641475e-06,1.4091348044680627,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
43,0.0005949999999999999,313.11,8004000.0,L,42906,5518.934009455105,-97.05130650549181,-69.58479573502306,-8.369127258218263 m^-2 kg^-1 s^2 mol K,-1.9891432454220008 m^-2 kg^-1 s^2 mol K,-43194.50543209028,-44347.56675274257,-22559.871360149486,-21406.8100394972,0.00018119441150895948,-0.00984364467235095,-68.12553640807728,-68.11569276340494,-42706.0917166342,-45305.14186210976,5448.102411718226,0.00018355014726762807,0.54485691299257,1.8353442457169238,-1.8351606955696562,-2.5722374630277045e-07,2.568160143958437e-05,3.618883842299544e-05,6.1039081446641475e-06,1.4091348044680627,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
44,0.0006072,313.11,10007000.0,L,42906,5535.654796345359,-97.42423130218563,-69.93256817806358,-8.410954668961708 m^-2 kg^-1 s^2 mol K,-1.9990846298682838 m^-2 kg^-1 s^2 mol K,-43306.34569976349,-44101.95153433136,-22205.365112097876,-21409.759277530015,0.00018064710260838526,-0.00984364467235095,-68.12553640807728,-68.11569276340494,-42706.0917166342,-45305.14186210976,5448.102411718226,0.00018355014726762807,0.54485691299257,1.8353442457169238,-1.8351606955696562,-2.5722374630277045e-07,2.568160143958437e-05,3.618883842299544e-05,6.1039081446641475e-06,1.4091348044680627,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
45,0.0006256,313.11,13003000.0,L,42906,5559.998132499406,-97.96932379755246,-70.4411775417929,-8.472126314934215 m^-2 kg^-1 s^2 mol K,-2.0136236806729033 m^-2 kg^-1 s^2 mol K,-43467.92801375646,-43732.59955386257,-21676.762453751795,-21412.090913645683,0.00017985617551825802,-0.00984364467235095,-68.12553640807728,-68.11569276340494,-42706.0917166342,-45305.14186210976,5448.102411718226,0.00018355014726762807,0.54485691299257,1.8353442457169238,-1.8351606955696562,-2.5722374630277045e-07,2.568160143958437e-05,3.618883842299544e-05,6.1039081446641475e-06,1.4091348044680627,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
46,0.0006443999999999999,313.11,16007000.0,L,42906,5583.657537690735,-98.50159180734637,-70.9381401650189,-8.531897179997816 m^-2 kg^-1 s^2 mol K,-2.0278297990465415 m^-2 kg^-1 s^2 mol K,-43623.5396695626,-43360.1221493171,-21148.681082248033,-21412.098602493526,0.00017909407825422897,-0.00984364467235095,-68.12553640807728,-68.11569276340494,-42706.0917166342,-45305.14186210976,5448.102411718226,0.00018355014726762807,0.54485691299257,1.8353442457169238,-1.8351606955696562,-2.5722374630277045e-07,2.568160143958437e-05,3.618883842299544e-05,6.1039081446641475e-06,1.4091348044680627,0.128257,4.207403,3.844836e-10,244.5085,8.31446261815324,1
